# x_m,y_m,w_tr_right_m,w_tr_left_m
3.1625476,-156.9413,7.624,7.676
3.1825235,-157.94093,7.624,7.676
3.2024887,-158.94057,7.624,7.676
3.2224436,-159.9402,7.624,7.676
3.242388,-160.93982,7.624,7.676
3.2623217,-161.93945,7.624,7.676
3.2822447,-162.93909,7.624,7.676
3.3021567,-163.93872,7.624,7.676
3.3220575,-164.93835,7.624,7.676
3.3419473,-165.93799,7.624,7.676
3.361826,-166.9376,7.624,7.676
3.3816934,-167.93724,7.624,7.676
3.401549,-168.93687,7.624,7.676
3.4213934,-169.93651,7.624,7.676
3.441226,-170.93614,7.624,7.676
3.461047,-171.93578,7.624,7.676
3.4808557,-172.93541,7.624,7.676
3.5006526,-173.93504,7.624,7.676
3.5204372,-174.93468,7.624,7.676
3.5402098,-175.93431,7.624,7.676
3.55997,-176.93394,7.624,7.676
3.5797176,-177.93358,7.624,7.676
3.5994527,-178.93321,7.624,7.676
3.6191752,-179.93285,7.624,7.676
3.638885,-180.93248,7.624,7.676
3.658582,-181.93213,7.624,7.676
3.6782658,-182.93176,7.624,7.676
3.6979365,-183.9314,7.624,7.676
3.7175941,-184.93103,7.6240125,7.6759872
3.7372382,-185.93066,7.6242127,7.6757874
3.7568688,-186.9303,7.624413,7.675587
3.776486,-187.92995,7.624613,7.675387
3.7960894,-188.92958,7.624813,7.675187
3.815679,-189.92921,7.625,7.675
3.8352547,-190.92885,7.625,7.675
3.8548164,-191.9285,7.625,7.675
3.8743641,-192.92813,7.625,7.675
3.8938978,-193.92776,7.625,7.675
3.9134169,-194.92741,7.625,7.675
3.9329216,-195.92705,7.625,7.675
3.9524117,-196.92668,7.625,7.675
3.9718874,-197.92633,7.625,7.675
3.991348,-198.92596,7.625,7.675
4.0107937,-199.92561,7.625,7.675
4.0302243,-200.92525,7.625,7.675
4.0496397,-201.9249,7.625,7.675
4.06904,-202.92453,7.625,7.675
4.088425,-203.92418,7.625,7.675
4.1077943,-204.92381,7.625,7.675
4.1271486,-205.92346,7.625,7.675
4.1464868,-206.9231,7.625,7.675
4.1658096,-207.92274,7.625,7.675
4.1851163,-208.9224,7.625,7.675
4.204407,-209.92203,7.625176,7.6748238
4.223682,-210.92168,7.6275773,7.672423
4.24294,-211.92133,7.629978,7.670022
4.262182,-212.92096,7.632379,7.667621
4.281408,-213.92061,7.63478,7.66522
4.3006167,-214.92026,7.637196,7.6628036
4.3198094,-215.91989,7.639797,7.660203
4.3389854,-216.91954,7.6423984,7.657602
4.3581443,-217.91919,7.6449995,7.6550007
4.377286,-218.91884,7.6476007,7.6523995
4.3964105,-219.91849,7.650202,7.6497984
4.415518,-220.91814,7.6528025,7.6471972
4.4346075,-221.91777,7.6554036,7.644596
4.45368,-222.91742,7.6580048,7.641995
4.472735,-223.91707,7.660606,7.639394
4.491772,-224.91672,7.663207,7.636793
4.510792,-225.91637,7.665808,7.634192
4.5297937,-226.91602,7.6684093,7.631591
4.5487776,-227.91566,7.6710105,7.6289897
4.5677433,-228.91531,7.6736116,7.6263885
4.5866904,-229.91496,7.676213,7.6237874
4.6056194,-230.91463,7.678814,7.6211863
4.62453,-231.91428,7.681415,7.618585
4.6434216,-232.91393,7.684016,7.615984
4.662295,-233.91357,7.6866174,7.613383
4.68115,-234.91322,7.6892014,7.6107984
4.6999865,-235.91287,7.6916027,7.6083975
4.718804,-236.91254,7.6940036,7.605996
4.7376018,-237.91219,7.696405,7.6035953
4.75638,-238.91183,7.698806,7.6011944
4.775138,-239.91148,7.701224,7.598776
4.7938757,-240.91115,7.7038255,7.5961747
4.8125935,-241.9108,7.7064266,7.5935736
4.8312926,-242.91045,7.709028,7.5909724
4.8499746,-243.91011,7.711629,7.5883713
4.86864,-244.90976,7.71423,7.58577
4.8872886,-245.90942,7.716831,7.583169
4.905917,-246.90907,7.7194324,7.580568
4.9245214,-247.90874,7.7220335,7.5779667
4.9430966,-248.90839,7.7246346,7.5753655
4.9616394,-249.90805,7.727236,7.5727644
4.98015,-250.9077,7.729837,7.5701632
4.9986496,-251.90736,7.732438,7.5675616
5.01716,-252.90703,7.735039,7.5649605
5.0357046,-253.90668,7.7376404,7.5623593
5.054307,-254.90634,7.7402415,7.559758
5.0729933,-255.90599,7.742843,7.557157
5.091804,-256.90564,7.7454443,7.554556
5.11078,-257.9053,7.7480454,7.5519547
5.129962,-258.90494,7.7506466,7.549353
5.149393,-259.90457,7.753248,7.546752
5.1691136,-260.9042,7.7558494,7.544151
5.1891613,-261.90384,7.7584505,7.541549
5.2095733,-262.90347,7.761052,7.538948
5.230387,-263.90308,7.7636533,7.5363464
5.251641,-264.90268,7.7657647,7.534235
5.2733717,-265.90228,7.7633634,7.5366364
5.295618,-266.90186,7.760962,7.539038
5.3184185,-267.90143,7.7585607,7.5414395
5.341811,-268.90097,7.7561593,7.543841
5.365835,-269.9005,7.7537174,7.546283
5.390529,-270.90005,7.7509155,7.549084
5.4159307,-271.89957,7.7481136,7.551886
5.4420786,-272.89905,7.745312,7.554688
5.469011,-273.8985,7.7425103,7.55749
5.4967656,-274.89795,7.7396874,7.5603127
5.5253816,-275.89737,7.7366853,7.563315
5.554897,-276.89676,7.733683,7.566317
5.5853496,-277.89612,7.730681,7.5693192
5.6167784,-278.89548,7.727679,7.5723214
5.6492214,-279.89478,7.724138,7.5758624
5.6827173,-280.89404,7.716131,7.5838685
5.7173038,-281.89328,7.708125,7.591875
5.75302,-282.89246,7.7001185,7.599881
5.789903,-283.8916,7.6921124,7.6078877
5.827992,-284.89072,7.683771,7.616229
5.8673253,-285.88977,7.672762,7.6272383
5.907941,-286.88876,7.6617527,7.638247
5.949877,-287.88773,7.650744,7.649256
5.993172,-288.88663,7.6397347,7.660265
6.037864,-289.88544,7.6299305,7.6700697
6.083992,-290.88422,7.62933,7.67067
6.131593,-291.8829,7.6287293,7.6712704
6.180706,-292.88153,7.628129,7.671871
6.2313685,-293.88007,7.6275287,7.6724715
6.2836194,-294.87854,7.6278152,7.672185
6.337496,-295.87692,7.63462,7.66538
6.3930364,-296.8752,7.641425,7.6585746
6.4502788,-297.87338,7.64823,7.6517696
6.509261,-298.8715,7.6550355,7.6449647
6.5700216,-299.86948,7.6618404,7.6381598
6.6325984,-300.86734,7.668644,7.631356
6.6970286,-301.86508,7.675448,7.624552
6.76335,-302.8627,7.682252,7.617748
6.831601,-303.8602,7.689056,7.6109443
6.901819,-304.85757,7.6958594,7.6041403
6.974042,-305.8548,7.7026615,7.597338
7.0483065,-306.85187,7.7094636,7.590536
7.12465,-307.84875,7.7162657,7.583734
7.2031107,-308.84552,7.7230678,7.576932
7.283725,-309.84207,7.72987,7.5701303
7.3665304,-310.83847,7.736669,7.563331
7.4515643,-311.8347,7.7434683,7.556532
7.538864,-312.8307,7.7502675,7.5497327
7.628467,-313.8265,7.7570667,7.5429335
7.7204103,-314.82208,7.7638655,7.5361347
7.8147306,-315.81747,7.770661,7.529339
7.9114604,-316.8126,7.7774568,7.5225434
8.0106325,-317.8075,7.784252,7.515748
8.11228,-318.80215,7.7910476,7.5089526
8.2164345,-319.79654,7.7973223,7.502678
8.323129,-320.79065,7.7999196,7.5000806
8.432394,-321.78452,7.8025165,7.4974833
8.544264,-322.77805,7.805114,7.494886
8.658769,-323.7713,7.807711,7.492289
8.775941,-324.76425,7.810166,7.489834
8.895812,-325.75687,7.8115644,7.4884357
9.0184145,-326.74915,7.8129625,7.4870377
9.143781,-327.7411,7.8143606,7.485639
9.271943,-328.73267,7.815759,7.484241
9.402935,-329.72388,7.8171797,7.48282
9.536787,-330.71472,7.818778,7.481222
9.673533,-331.70514,7.820376,7.479624
9.813206,-332.69516,7.8219743,7.478026
9.955836,-333.68478,7.823572,7.476428
10.1014595,-334.67395,7.8251705,7.4748297
10.250106,-335.66266,7.826769,7.4732313
10.40181,-336.6509,7.828367,7.471633
10.5566025,-337.63867,7.8299656,7.470034
10.714518,-338.62598,7.831564,7.468436
10.875588,-339.61273,7.833122,7.466878
11.039846,-340.59897,7.834321,7.4656787
11.207325,-341.5847,7.8355203,7.4644794
11.378058,-342.56982,7.83672,7.46328
11.552077,-343.55438,7.837919,7.462081
11.729417,-344.53836,7.8390393,7.4609604
11.910109,-345.52173,7.8394394,7.460561
12.094185,-346.5045,7.8398395,7.4601607
12.28168,-347.48657,7.840239,7.4597607
12.472626,-348.468,7.840639,7.4593606
12.667055,-349.44873,7.8410587,7.4589415
12.865002,-350.42877,7.841659,7.458341
13.066497,-351.40808,7.8422594,7.457741
13.271575,-352.38666,7.8428593,7.4571404
13.480267,-353.36447,7.8434596,7.4565406
13.692607,-354.3415,7.84404,7.4559603
13.908627,-355.3177,7.8444405,7.4555597
14.128358,-356.2931,7.8448405,7.455159
14.351834,-357.2676,7.845241,7.454759
14.579088,-358.24127,7.845641,7.4543586
14.81015,-359.21405,7.8460417,7.4539585
15.045053,-360.18588,7.846442,7.453558
15.283829,-361.15677,7.846843,7.4531574
15.526509,-362.1267,7.8472433,7.452757
15.773127,-363.09564,7.847644,7.4523563
16.023712,-364.06357,7.8480444,7.451956
16.278297,-365.03043,7.848445,7.451555
16.536911,-365.99625,7.8488455,7.451154
16.799587,-366.96094,7.8492465,7.4507537
17.066353,-367.92453,7.849647,7.450353
17.33724,-368.88696,7.849833,7.450167
17.612278,-369.84824,7.84843,7.4515696
17.891499,-370.80826,7.847028,7.4529724
18.174932,-371.7671,7.845625,7.454375
18.462614,-372.72464,7.8442225,7.4557776
18.75457,-373.68088,7.8424335,7.4575667
19.050833,-374.6358,7.838025,7.461975
19.351421,-375.5894,7.8336167,7.4663835
19.656357,-376.5416,7.8292084,7.470792
19.965658,-377.49237,7.8248,7.4752
20.279345,-378.4417,7.820364,7.479636
20.597433,-379.3896,7.8157554,7.4842443
20.919928,-380.33597,7.811147,7.4888525
21.24683,-381.28085,7.806539,7.493461
21.578144,-382.2242,7.801931,7.4980693
21.913872,-383.166,7.797352,7.5026484
22.254015,-384.10617,7.792944,7.507056
22.598581,-385.04474,7.788536,7.511464
22.947577,-385.9817,7.784128,7.515872
23.301004,-386.91696,7.77972,7.52028
23.658873,-387.85056,7.7770634,7.522937
24.021187,-388.78244,7.7838764,7.516124
24.387953,-389.71255,7.790689,7.5093107
24.759172,-390.64093,7.797502,7.5024977
25.134853,-391.56747,7.804315,7.4956846
25.515,-392.49222,7.813418,7.486582
25.899616,-393.4151,7.834061,7.465939
26.288708,-394.33612,7.854704,7.4452963
26.68228,-395.25525,7.8753467,7.4246535
27.080336,-396.17242,7.8959894,7.404011
