# x_m,y_m,w_tr_right_m,w_tr_left_m
-76.10618,123.27562,6.8338213,6.7630353
-76.636375,124.12346,6.834421,6.7640357
-77.16658,124.97128,6.8350215,6.765043
-77.696815,125.8191,6.835622,6.7662435
-78.227066,126.6669,6.8362217,6.7674437
-78.75734,127.51469,6.836822,6.768644
-79.28763,128.36246,6.8374224,6.769844
-79.81795,129.21022,6.83803,6.7710447
-80.34828,130.05797,6.83883,6.772245
-80.87865,130.9057,6.83963,6.773445
-81.40903,131.75342,6.8404303,6.7746453
-81.93944,132.60112,6.8412304,6.775846
-82.469864,133.4488,6.842023,6.777046
-83.00033,134.29648,6.842623,6.7782464
-83.53081,135.14413,6.8432236,6.7794466
-84.06132,135.99178,6.8438234,6.7806473
-84.59185,136.8394,6.844424,6.7818475
-85.12241,137.68701,6.845024,6.7830477
-85.65301,138.53459,6.845624,6.784248
-86.183624,139.38217,6.8462243,6.7854486
-86.71427,140.22972,6.846824,6.7866488
-87.24495,141.07726,6.8474245,6.787849
-87.77565,141.92477,6.848033,6.789049
-88.30639,142.77226,6.848833,6.79025
-88.83716,143.61975,6.849633,6.79145
-89.36796,144.46721,6.8504333,6.79265
-89.89879,145.31464,6.851234,6.7938504
-90.42965,146.16206,6.8520255,6.7950425
-90.96055,147.00946,6.852626,6.796043
-91.49148,147.85683,6.8532257,6.797043
-92.02244,148.7042,6.853826,6.7980433
-92.55344,149.55153,6.854426,6.7990437
-93.08447,150.39883,6.8550262,6.8000526
-93.61554,151.24612,6.8556266,6.801253
-94.146645,152.09338,6.8562264,6.802453
-94.67779,152.94063,6.856827,6.8036532
-95.20896,153.78786,6.857427,6.804854
-95.74018,154.63506,6.858027,6.806054
-96.27143,155.48222,6.8586273,6.8072543
-96.80273,156.32938,6.859227,6.8084545
-97.33406,157.1765,6.8598275,6.809655
-97.86543,158.02359,6.860428,6.8108554
-98.39684,158.87067,6.8610373,6.8120556
-98.9283,159.71771,6.8618374,6.813256
-99.45979,160.56474,6.8626375,6.8144565
-99.99133,161.41173,6.8634377,6.8156567
-100.52291,162.2587,6.864238,6.816857
-101.054535,163.10564,6.865029,6.818057
-101.5862,163.95256,6.8656287,6.8192577
-102.117905,164.79944,6.866229,6.820458
-102.64966,165.6463,6.866829,6.821658
-103.18145,166.49315,6.8674293,6.8228583
-103.71328,167.33995,6.8680296,6.824049
-104.24515,168.18674,6.8686295,6.8250494
-104.77706,169.0335,6.86923,6.82605
-105.309006,169.88023,6.86983,6.8270497
-105.840996,170.72694,6.87043,6.82805
-106.37302,171.57364,6.8710403,6.8290606
-106.90507,172.42032,6.8718405,6.8302608
-107.43716,173.26697,6.8726406,6.831461
-107.96928,174.11359,6.8734407,6.8326616
-108.501434,174.9602,6.8742414,6.833862
-109.033615,175.8068,6.875031,6.835062
-109.565834,176.65335,6.8756313,6.836262
-110.098076,177.49991,6.876231,6.8374624
-110.63035,178.34644,6.8768315,6.838663
-111.16265,179.19295,6.877432,6.8398633
-111.694984,180.03946,6.8780317,6.8410635
-112.22733,180.88594,6.878632,6.8422637
-112.75971,181.7324,6.879232,6.8434644
-113.29212,182.57886,6.8798323,6.8446646
-113.82455,183.4253,6.8804326,6.845865
-114.356995,184.27171,6.8810325,6.847065
-114.889465,185.11812,6.881633,6.8482656
-115.42196,185.96451,6.8822327,6.849466
-115.95447,186.8109,6.882833,6.850666
-116.487,187.65727,6.8834333,6.8518662
-117.01955,188.50363,6.8840446,6.8530664
-117.55211,189.34998,6.884845,6.854267
-118.08469,190.19632,6.885645,6.8554673
-118.61729,191.04265,6.886445,6.8566675
-119.149895,191.88898,6.887245,6.8578677
-119.68252,192.73529,6.888034,6.859057
-120.21515,193.58159,6.888634,6.860057
-120.7478,194.42789,6.8892345,6.8610573
-121.28046,195.27419,6.8898344,6.8620577
-121.813126,196.12047,6.8904347,6.8630576
-122.3458,196.96674,6.8910346,6.8640695
-122.87849,197.81302,6.891635,6.8652697
-123.41118,198.65929,6.8922353,6.8664703
-123.94388,199.50555,6.892835,6.8676705
-124.47658,200.3518,6.8934355,6.8688707
-125.009285,201.19807,6.8940473,6.870071
-125.542,202.04433,6.8948474,6.871271
-126.074715,202.89058,6.8956475,6.8724713
-126.60743,203.73685,6.8964477,6.873672
-127.140144,204.5831,6.8972483,6.874872
-127.67286,205.42935,6.898036,6.8760724
-128.20558,206.2756,6.8986363,6.8772726
-128.7383,207.12186,6.8992367,6.878473
-129.271,207.96812,6.8998365,6.879673
-129.80371,208.81438,6.900437,6.8808737
-130.33641,209.66064,6.9010367,6.882074
-130.86911,210.50691,6.901637,6.883274
-131.4018,211.35318,6.902237,6.8844743
-131.93448,212.19945,6.9028373,6.8856745
-132.46716,213.04573,6.9034376,6.8868747
-132.99983,213.89201,6.9040375,6.8880625
-133.53249,214.73831,6.904638,6.889063
-134.06512,215.58461,6.9052377,6.890063
-134.59776,216.43091,6.905838,6.891063
-135.13039,217.27722,6.906438,6.892063
-135.663,218.12355,6.907051,6.8930764
-136.19559,218.96988,6.907851,6.8942766
-136.72816,219.81622,6.9086514,6.895477
-137.26073,220.66257,6.9094515,6.896677
-137.79327,221.50893,6.9102516,6.897877
-138.3258,222.3553,6.911039,6.8990774
-138.8583,223.20169,6.9116387,6.9002776
-139.3908,224.04808,6.912239,6.901478
-139.92326,224.8945,6.912839,6.902678
-140.45572,225.74092,6.9134393,6.903878
-140.98814,226.58736,6.914039,6.9050784
-141.52054,227.4338,6.9146395,6.9062786
-142.05292,228.28027,6.9152393,6.907479
-142.58527,229.12675,6.9158397,6.9086795
-143.1176,229.97327,6.9164395,6.9098797
-143.64989,230.81978,6.917053,6.91108
-144.18216,231.6663,6.9178534,6.91228
-144.7144,232.51286,6.9186535,6.9134803
-145.24661,233.35944,6.9194536,6.9146805
-145.7788,234.20602,6.9202538,6.9158807
-146.31096,235.05264,6.9210405,6.917081
-146.84306,235.89926,6.9216404,6.918281
-147.37515,236.74591,6.9222407,6.9194813
-147.90721,237.59259,6.9228406,6.9206815
-148.43922,238.43929,6.923441,6.921881
-148.9712,239.286,6.924041,6.923068
-149.50314,240.13274,6.9246407,6.924068
-150.03505,240.9795,6.925241,6.9250684
-150.56693,241.8263,6.925841,6.9260683
-151.09875,242.67311,6.926441,6.9270687
-151.63054,243.51994,6.927041,6.9280825
-152.16228,244.3668,6.9276414,6.9292827
-152.69398,245.2137,6.9282413,6.930483
-153.22565,246.06061,6.9288416,6.931683
-153.75726,246.90756,6.9294415,6.9328833
-154.28883,247.75453,6.9300556,6.9340835
-154.82037,248.60153,6.9308558,6.935283
-155.35185,249.44856,6.931656,6.9364834
-155.88329,250.29562,6.9324555,6.9376836
-156.41467,251.14272,6.9332557,6.938884
-156.946,251.98984,6.934042,6.940084
-157.47728,252.83699,6.934642,6.941284
-158.00851,253.68417,6.935242,6.9424844
-158.5397,254.5314,6.935842,6.943684
-159.07083,255.37865,6.9364424,6.9448843
-159.6019,256.22592,6.937042,6.9460845
-160.13292,257.07324,6.937642,6.9472847
-160.66388,257.92062,6.9382424,6.948485
-161.19473,258.76804,6.9388423,6.949685
-161.72546,259.61554,6.9394426,6.950885
-162.25607,260.4631,6.940057,6.952085
-162.78653,261.3108,6.940857,6.953285
-163.3168,262.15857,6.941657,6.9544854
-163.84688,263.00647,6.942457,6.9556856
-164.37674,263.85452,6.9432573,6.956886
-164.90637,264.70273,6.944043,6.9580717
-165.43573,265.5511,6.944643,6.959072
-165.9648,266.39963,6.9452434,6.960072
-166.49358,267.24832,6.945843,6.9610724
-167.02202,268.09726,6.9464436,6.962073
-167.55013,268.9464,6.946942,6.9630146
-168.07785,269.79578,6.9461412,6.963215
-168.6052,270.6454,6.945341,6.9634147
-169.13213,271.49527,6.9445405,6.963615
-169.65865,272.3454,6.9437404,6.9638147
-170.18471,273.1958,6.942895,6.9639697
-170.7103,274.04648,6.941494,6.9635696
-171.2354,274.8975,6.940093,6.9631696
-171.75998,275.7488,6.938692,6.962769
-172.284,276.60046,6.937291,6.962369
-172.80742,277.4525,6.9358745,6.9619527
-173.33025,278.3049,6.934273,6.9613523
-173.85246,279.15768,6.932671,6.9607515
-174.37411,280.0108,6.93107,6.960151
-174.8952,280.86426,6.929468,6.9595504
-175.41576,281.71805,6.927883,6.9589667
-175.93582,282.57214,6.9264817,6.958566
-176.45552,283.42645,6.92508,6.9581656
-176.97498,284.2809,6.9236784,6.957765
-177.49432,285.13544,6.922277,6.9573646
-178.01369,285.98996,6.920875,6.9569645
-178.5332,286.84436,6.9194736,6.956564
-179.05298,287.69864,6.918072,6.9561634
-179.57312,288.55267,6.916671,6.9557633
-180.09373,289.40643,6.9152694,6.955363
-180.61494,290.25983,6.9138494,6.9549437
-181.13684,291.1128,6.9122486,6.9543433
-181.65956,291.96524,6.910648,6.953743
-182.18323,292.81714,6.909047,6.9531426
-182.70798,293.66837,6.9074464,6.9525423
-183.23393,294.51883,6.905865,6.9519615
-183.7612,295.36847,6.9044657,6.9515615
-184.28986,296.2173,6.9030666,6.951162
-184.81998,297.06516,6.901667,6.950762
-185.35162,297.91208,6.9002676,6.950362
-185.88486,298.75803,6.89885,6.9499626
-186.41978,299.60287,6.897253,6.949563
-186.95667,300.4465,6.895656,6.949164
-187.49576,301.2887,6.8940587,6.948765
-188.03737,302.12927,6.892462,6.9483657
-188.58176,302.96808,6.890882,6.9479494
-189.12889,303.80508,6.889487,6.9473515
-189.67772,304.641,6.8880916,6.9467535
-190.22704,305.47656,6.8866963,6.9461555
